date,h_theoretical,h_actual,h_ecm_base,rho_t,ect,beta0,beta1,r_squared_coint,sigma_ecm,sigma_f,vol_ratio,correlation_adjustment
2014-03-25,,0.5391162193527853,0.5391162193527853,,,,,,,0.006885910636221972,,
2014-03-26,,0.5391162193527853,0.5391162193527853,,,,,,,0.007723005501345355,,
2014-03-27,,0.5391162193527853,0.5391162193527853,,,,,,,0.007551335467545657,,
2014-03-28,,0.5391162193527853,0.5391162193527853,,,,,,,0.0074571005541772305,,
2014-03-31,,0.5391162193527853,0.5391162193527853,,,,,,,0.007467734011231535,,
2014-04-01,,0.5391162193527853,0.5391162193527853,,,,,,,0.0076259724997925485,,
2014-04-02,,0.5391162193527853,0.5391162193527853,,,,,,,0.007467044634221551,,
2014-04-03,,0.5391162193527853,0.5391162193527853,,,,,,,0.007517065099245148,,
2014-04-04,,0.5391162193527853,0.5391162193527853,,,,,,,0.007520741424864114,,
2014-04-08,,0.5391162193527853,0.5391162193527853,,,,,,,0.007712841713624732,,
2014-04-09,,0.5391162193527853,0.5391162193527853,,,,,,,0.008127829718457874,,
2014-04-10,,0.5391162193527853,0.5391162193527853,,,,,,,0.008190123731148765,,
2014-04-11,,0.5391162193527853,0.5391162193527853,,,,,,,0.008004573746795736,,
2014-04-14,,0.5391162193527853,0.5391162193527853,,,,,,,0.007863761556001707,,
2014-04-15,,0.5391162193527853,0.5391162193527853,,,,,,,0.007692657235472287,,
2014-04-16,,0.5391162193527853,0.5391162193527853,,,,,,,0.007564587162890168,,
2014-04-17,,0.5391162193527853,0.5391162193527853,,,,,,,0.007719134192055654,,
2014-04-18,,0.5391162193527853,0.5391162193527853,,,,,,,0.007557496838526351,,
2014-04-21,,0.5391162193527853,0.5391162193527853,,,,,,,0.008583732255864701,,
2014-04-22,,0.5391162193527853,0.5391162193527853,,,,,,,0.008431934621443921,,
2014-04-23,,0.5391162193527853,0.5391162193527853,,,,,,,0.008302651893847848,,
2014-04-24,,0.5391162193527853,0.5391162193527853,,,,,,,0.008355760111856762,,
2014-04-25,,0.5391162193527853,0.5391162193527853,,,,,,,0.008193274560386609,,
2014-04-28,,0.5391162193527853,0.5391162193527853,,,,,,,0.008043850960728597,,
2014-04-29,,0.5391162193527853,0.5391162193527853,,,,,,,0.008470264323891967,,
2014-04-30,,0.5391162193527853,0.5391162193527853,,,,,,,0.008477504002100037,,
2014-05-05,,0.5391162193527853,0.5391162193527853,,,,,,,0.008351522546729146,,
2014-05-06,,0.5391162193527853,0.5391162193527853,,,,,,,0.0081760554081436,,
2014-05-07,,0.5391162193527853,0.5391162193527853,,,,,,,0.008001184660600787,,
2014-05-08,,0.5391162193527853,0.5391162193527853,,,,,,,0.007863550589832869,,
2014-05-09,,0.5391162193527853,0.5391162193527853,,,,,,,0.007828505419995375,,
2014-05-12,,0.5391162193527853,0.5391162193527853,,,,,,,0.0076686788139778625,,
2014-05-13,,0.5391162193527853,0.5391162193527853,,,,,,,0.007637636733121647,,
2014-05-14,,0.5391162193527853,0.5391162193527853,,,,,,,0.007504066920246027,,
2014-05-15,,0.5391162193527853,0.5391162193527853,,,,,,,0.0073434389559579065,,
2014-05-16,,0.5391162193527853,0.5391162193527853,,,,,,,0.007414988380168819,,
2014-05-19,,0.5391162193527853,0.5391162193527853,,,,,,,0.007567042847240523,,
2014-05-20,,0.5391162193527853,0.5391162193527853,,,,,,,0.0074249043927301665,,
2014-05-21,,0.5391162193527853,0.5391162193527853,,,,,,,0.007268342699701745,,
2014-05-22,,0.5391162193527853,0.5391162193527853,,,,,,,0.007189025175897238,,
2014-05-23,,0.5391162193527853,0.5391162193527853,,,,,,,0.007063488475081969,,
2014-05-26,,0.5391162193527853,0.5391162193527853,,,,,,,0.00692809831051261,,
2014-05-27,,0.5391162193527853,0.5391162193527853,,,,,,,0.007637821605130428,,
2014-05-28,,0.5391162193527853,0.5391162193527853,,,,,,,0.007555748165698246,,
2014-05-29,,0.5391162193527853,0.5391162193527853,,,,,,,0.007688010961123958,,
2014-05-30,,0.5391162193527853,0.5391162193527853,,,,,,,0.007521826913248186,,
2014-06-03,,0.5391162193527853,0.5391162193527853,,,,,,,0.00810445152222106,,
2014-06-04,,0.5391162193527853,0.5391162193527853,,,,,,,0.00792204116340344,,
2014-06-05,,0.5391162193527853,0.5391162193527853,,,,,,,0.007751196625423204,,
2014-06-06,,0.5391162193527853,0.5391162193527853,,,,,,,0.007608445685758062,,
2014-06-09,,0.5391162193527853,0.5391162193527853,,,,,,,0.0075085149192685744,,
2014-06-10,,0.5391162193527853,0.5391162193527853,,,,,,,0.007502458544011158,,
2014-06-11,,0.5391162193527853,0.5391162193527853,,,,,,,0.007360196144139417,,
2014-06-12,,0.5391162193527853,0.5391162193527853,,,,,,,0.0072292264633127545,,
2014-06-13,,0.5391162193527853,0.5391162193527853,,,,,,,0.007159920514117045,,
2014-06-16,,0.5391162193527853,0.5391162193527853,,,,,,,0.007019503800571917,,
2014-06-17,,0.5391162193527853,0.5391162193527853,,,,,,,0.007088961320141318,,
2014-06-18,,0.5391162193527853,0.5391162193527853,,,,,,,0.007022160154315812,,
2014-06-19,,0.5391162193527853,0.5391162193527853,,,,,,,0.007203058418167862,,
2014-06-20,,0.5391162193527853,0.5391162193527853,,,,,,,0.0070573705738699284,,
2014-06-23,,0.5391162193527853,0.5391162193527853,,,,,,,0.007015145753877281,,
2014-06-24,,0.5391162193527853,0.5391162193527853,,,,,,,0.007067546656130294,,
2014-06-25,,0.5391162193527853,0.5391162193527853,,,,,,,0.007031467086118837,,
2014-06-26,,0.5391162193527853,0.5391162193527853,,,,,,,0.0069144935912504105,,
2014-06-27,,0.5391162193527853,0.5391162193527853,,,,,,,0.007246877595823913,,
2014-06-30,,0.5391162193527853,0.5391162193527853,,,,,,,0.007197665648230823,,
2014-07-01,,0.5391162193527853,0.5391162193527853,,,,,,,0.007180505101998022,,
2014-07-02,,0.5391162193527853,0.5391162193527853,,,,,,,0.007068656820795372,,
2014-07-03,,0.5391162193527853,0.5391162193527853,,,,,,,0.007024051196199552,,
2014-07-04,,0.5391162193527853,0.5391162193527853,,,,,,,0.006890708621488331,,
2014-07-07,,0.5391162193527853,0.5391162193527853,,,,,,,0.006766076019084272,,
2014-07-08,,0.5391162193527853,0.5391162193527853,,,,,,,0.00670150747631387,,
2014-07-09,,0.5391162193527853,0.5391162193527853,,,,,,,0.006741771933741674,,
2014-07-10,,0.5391162193527853,0.5391162193527853,,,,,,,0.006700852149041383,,
2014-07-11,,0.5391162193527853,0.5391162193527853,,,,,,,0.007001006811390985,,
2014-07-14,,0.5391162193527853,0.5391162193527853,,,,,,,0.006958997970288385,,
2014-07-15,,0.5391162193527853,0.5391162193527853,,,,,,,0.007045294992635276,,
2014-07-16,,0.5391162193527853,0.5391162193527853,,,,,,,0.006912204373444617,,
2014-07-17,,0.5391162193527853,0.5391162193527853,,,,,,,0.006882524557136674,,
2014-07-18,,0.5391162193527853,0.5391162193527853,,,,,,,0.0068558500630772,,
2014-07-21,,0.5391162193527853,0.5391162193527853,,,,,,,0.007828017165648429,,
2014-07-22,,0.5391162193527853,0.5391162193527853,,,,,,,0.007680922673302385,,
2014-07-23,,0.5391162193527853,0.5391162193527853,,,,,,,0.007513698683203621,,
2014-07-24,,0.5391162193527853,0.5391162193527853,,,,,,,0.0073741966313528,,
2014-07-25,,0.5391162193527853,0.5391162193527853,,,,,,,0.007268107500161911,,
2014-07-28,,0.5391162193527853,0.5391162193527853,,,,,,,0.007138128159678635,,
2014-07-29,,0.5391162193527853,0.5391162193527853,,,,,,,0.007015158025388046,,
2014-07-30,,0.5391162193527853,0.5391162193527853,,,,,,,0.007065176563248552,,
2014-07-31,,0.5391162193527853,0.5391162193527853,,,,,,,0.007087315873045512,,
2014-08-01,,0.0,0.5391162193527853,,5.120919984172815,3938.0720058376482,-0.16550668062822088,0.15369203657683872,,0.006985359566651606,,
2014-08-04,0.0,0.0013983827603731632,0.5391162193527853,0.0,5.762974131269857,3938.049124705058,-0.16529243125724258,0.1647097335412494,0.005088700619519369,0.006874699058452311,0.7402070368830048,0.0
2014-08-05,0.0031603450384433485,0.0013670003637770243,0.5391162193527853,0.011875791096185589,8.5746537695195,3909.8381756640874,-0.1566201901612106,0.1580641922144408,0.004763772374484261,0.006780414204351164,0.7025783721925465,0.011875791096185589
2014-08-06,0.0014737861947607632,0.0014681892264325716,0.5391162193527853,0.005921980674060714,11.704702673418069,3886.392260020232,-0.1493992089663017,0.15049144103586465,0.004654121228680646,0.006850072076592122,0.679426606996528,0.005921980674060714
2014-08-07,0.0003430302444023062,0.0005877169860554627,0.5391162193527853,-0.0014405696241966636,11.869839743317698,3865.272717087962,-0.14285705294349693,0.14530168701011137,0.0046457159994903645,0.006990283285561964,0.6645962416266918,0.0014405696241966636
2014-08-08,0.00017554414356494915,0.00036114924842378356,0.5391162193527853,0.0008093495601506529,8.437512782344584,3833.611098687977,-0.13314717212961497,0.133202900564241,0.004360726662912412,0.006875035721959787,0.6342842189144801,0.0008093495601506529
2014-08-11,0.0007057215641893708,0.00030829184326470457,0.5391162193527853,-0.003308374602360577,-2.711344931232361,3802.1903731445896,-0.12356035854355978,0.11671822881567917,0.0043461827968377335,0.00690939199371789,0.6290253615353334,0.003308374602360577
2014-08-12,0.00016384364091302843,0.00039515967534946555,0.5391162193527853,0.0008089705396462467,-11.945301116014434,3754.7069202759913,-0.1091340611191266,0.09544102388636422,0.004162587314550257,0.006791350005303434,0.6129248693263711,0.0008089705396462467
2014-08-13,0.00047002609433228885,0.0003188547916045419,0.5391162193527853,-0.002042051245603688,-13.72116539421404,3715.271704224667,-0.09714517789439653,0.08062138526670459,0.004390083997609539,0.0067187172160792915,0.6534110391047792,0.002042051245603688
2014-08-14,0.0004470480082940797,0.001344785030385878,0.5391162193527853,-0.002070040625716476,-16.4562152793942,3648.594319199911,-0.0769182745334096,0.05599883471712597,0.004227056522856775,0.006678694931270745,0.6329165452766832,0.002070040625716476
2014-08-15,0.0036417471503817577,0.00305808697118118,0.5391162193527853,-0.01603659756976033,-24.72903093406103,3581.094847629909,-0.056508737627607,0.03058658443318718,0.004544530646744163,0.00700215074746427,0.6490192528902496,0.01603659756976033
2014-08-18,0.006278119673628362,0.004041692759397358,0.5391162193527853,-0.022622645808688446,-35.0754893810672,3510.740406965953,-0.035285209757439207,0.01083397704679201,0.005062134634317092,0.0070555649409902565,0.7174669465386022,0.022622645808688446
2014-08-19,0.0037814716303469233,0.0049788255754017975,0.5391162193527853,-0.01584598326240739,-54.17716878405463,3515.704249018001,-0.036938322259558204,0.01039745367306033,0.0047108751347141615,0.0070806310488442,0.6653185432509066,0.01584598326240739
2014-08-20,0.006818627396636805,0.004283748027888233,0.5391162193527853,-0.01945180183570243,-64.58463528404945,3548.3972460432233,-0.04706628236204824,0.013953253349303751,0.0056543218370286264,0.007012181715655881,0.8063570036133544,0.01945180183570243
2014-08-21,0.003921806787557378,0.004141811511045502,0.5391162193527853,-0.01330863340459961,-73.2152821427594,3526.6667743247203,-0.0407609933359685,0.008487897723860272,0.005232120291866063,0.007076891764204447,0.7393246168226844,0.01330863340459961
2014-08-22,0.003300306838250066,0.0035033561234234117,0.5391162193527853,-0.01074495740771572,-94.32620954366257,3510.002653651145,-0.03601383689523119,0.005161734987539579,0.005251590101330535,0.006957563992875607,0.7548029894813828,0.01074495740771572
2014-08-25,0.0046542636325979225,0.0029847897936226713,0.5391162193527853,-0.02327813863934023,-108.15409506078595,3343.0448142353725,0.014140840384142095,0.0006013450859013725,0.0051054500887988815,0.00838347105514366,0.6089900060746848,0.02327813863934023
2014-08-26,0.0021638669295328673,0.00227077336074361,0.5391162193527853,-0.011400658977930368,-106.14602144549553,3066.8568053606245,0.09738325443478302,0.022523427939232454,0.004958542909717838,0.00835689561444762,0.5933474747662731,0.011400658977930368
2014-08-27,0.0008797911307900492,0.0009636886360840529,0.5391162193527853,-0.005034327300163775,-111.10885004916418,2725.423753136092,0.200531576313272,0.0785392080961208,0.004682667366249948,0.00822461242457774,0.5693480889454022,0.005034327300163775
2014-08-28,0.00022324641600202273,0.0004906364081009403,0.5391162193527853,0.0010210402842119842,-96.26155558197706,2404.0870813732963,0.29762914246765027,0.15028149495326681,0.005119776789760272,0.008039358893730038,0.6368389392036259,0.0010210402842119842
